Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region
2024-12-08,50,Coat Rack,42,894.3,0.0,37560.6,USA
2024-12-15,1,Sofa,40,1753.95,0.0,70158.0,USA
2024-12-15,2,Dining Table,52,1063.35,0.0,55294.2,USA
2024-12-15,3,Chair,9,682.41,0.0,6141.69,USA
2024-12-15,4,Bed Frame,73,1864.53,0.0,136110.69,USA
2024-12-15,5,Nightstand,12,567.94,22.61,5274.35,USA
2024-12-15,6,Bookshelf,72,131.55,0.0,9471.6,USA
2024-12-15,7,TV Stand,10,1972.68,28.44,14116.5,USA
2024-12-15,8,Coffee Table,64,825.57,15.7,44541.15,USA
2024-12-15,9,Recliner,45,816.25,0.0,36731.25,USA
2024-12-15,10,Dresser,13,1434.12,0.0,18643.56,USA
2024-12-15,11,Wardrobe,48,1394.74,0.0,66947.52,USA
2024-12-15,12,Office Desk,49,1126.83,0.0,55214.67,USA
2024-12-15,13,Computer Chair,69,751.77,0.0,51872.13,USA
2024-12-15,14,Futon,12,1925.2,17.79,18992.48,USA
2024-12-15,15,End Table,9,868.75,0.0,7818.75,USA
2024-12-15,16,Bar Stool,69,1111.15,0.0,76669.35,USA
2024-12-15,17,Patio Set,69,1645.71,0.0,113553.99,USA
2024-12-15,18,Sideboard,57,460.4,0.0,26242.8,USA
2024-12-15,19,Loveseat,79,1822.51,20.95,113814.84,USA
2024-12-15,20,Chaise Lounge,70,476.99,0.0,33389.3,USA
2024-12-15,21,Sectional Sofa,13,729.59,0.0,9484.67,USA
2024-12-15,22,File Cabinet,36,109.07,0.0,3926.52,USA
2024-12-15,23,Console Table,21,439.75,10.8,8237.4,USA
2024-12-15,24,Bench,67,66.71,0.0,4469.57,USA
2024-12-15,25,Hutch,30,272.19,21.9,6377.41,USA
2024-12-15,26,Buffet,14,50.1,28.85,499.05,USA
2024-12-15,27,Storage Ottoman,18,80.5,28.35,1038.21,USA
2024-12-15,28,Accent Chair,12,231.91,23.47,2129.77,USA
2024-12-15,29,Bunk Bed,72,1035.89,15.33,63150.34,USA
2024-12-15,30,Mattress,12,1218.62,16.91,12150.62,USA
2024-12-15,31,Headboard,13,1389.56,0.0,18064.28,USA
2024-12-15,32,Room Divider,54,1131.99,0.0,61127.46,USA
2024-12-15,33,Floating Shelves,15,1213.21,0.0,18198.15,USA
2024-12-15,34,Kitchen Island,58,1700.78,0.0,98645.24,USA
2024-12-15,35,Rolling Cart,84,815.43,12.28,60084.8,USA
2024-12-15,36,Foldable Table,28,1858.36,15.07,44192.54,USA
2024-12-15,37,Standing Desk,36,549.37,0.0,19777.32,USA
2024-12-15,38,Ladder Shelf,84,1859.47,16.35,130657.52,USA
2024-12-15,39,Bookcase,46,350.42,0.0,16119.32,USA
2024-12-15,40,Vanity Table,58,1395.43,0.0,80934.94,USA
2024-12-15,41,Makeup Chair,52,1051.32,0.0,54668.64,USA
2024-12-15,42,Chest of Drawers,43,1003.93,0.0,43168.99,USA
2024-12-15,43,Entryway Table,59,1673.59,15.05,83881.17,USA
2024-12-15,44,Hall Tree,34,1553.09,0.0,52805.06,USA
2024-12-15,45,Gaming Chair,49,1979.56,0.0,96998.44,USA
2024-12-15,46,Bean Bag,30,1038.51,0.0,31155.3,USA
2024-12-15,47,Murphy Bed,13,1542.4,0.0,20051.2,USA
2024-12-15,48,Plant Stand,13,334.73,0.0,4351.49,USA
2024-12-15,49,Shoe Rack,67,1528.9,0.0,102436.3,USA
2024-12-15,50,Coat Rack,60,1954.18,0.0,117250.8,USA
2024-12-22,1,Sofa,25,205.59,15.45,4345.66,USA
2024-12-22,2,Dining Table,69,1689.8,0.0,116596.2,USA
2024-12-22,3,Chair,39,1271.65,24.88,37255.28,USA
2024-12-22,4,Bed Frame,13,1168.62,0.0,15192.06,USA
2024-12-22,5,Nightstand,72,1757.65,25.04,94862.48,USA
2024-12-22,6,Bookshelf,46,101.45,0.0,4666.7,USA
2024-12-22,7,TV Stand,45,1035.07,0.0,46578.15,USA
2024-12-22,8,Coffee Table,12,1012.39,0.0,12148.68,USA
2024-12-22,9,Recliner,52,566.49,13.75,25407.08,USA
2024-12-22,10,Dresser,31,1813.17,0.0,56208.27,USA
2024-12-22,11,Wardrobe,46,1897.69,0.0,87293.74,USA
2024-12-22,12,Office Desk,46,1775.12,0.0,81655.52,USA
2024-12-22,13,Computer Chair,32,194.95,29.43,4402.44,USA
2024-12-22,14,Futon,55,1813.98,0.0,99768.9,USA
2024-12-22,15,End Table,13,910.34,0.0,11834.42,USA
2024-12-22,16,Bar Stool,15,1458.09,0.0,21871.35,USA
2024-12-22,17,Patio Set,43,948.89,0.0,40802.27,USA
2024-12-22,18,Sideboard,46,970.63,0.0,44648.98,USA
2024-12-22,19,Loveseat,30,1517.18,0.0,45515.4,USA
2024-12-22,20,Chaise Lounge,7,842.92,0.0,5900.44,USA
2024-12-22,21,Sectional Sofa,72,626.42,0.0,45102.24,USA
2024-12-22,22,File Cabinet,64,400.24,0.0,25615.36,USA
2024-12-22,23,Console Table,34,1668.99,0.0,56745.66,USA
2024-12-22,24,Bench,69,1615.22,0.0,111450.18,USA
2024-12-22,25,Hutch,66,1183.66,0.0,78121.56,USA
2024-12-22,26,Buffet,70,1753.59,0.0,122751.3,USA
2024-12-22,27,Storage Ottoman,46,1325.17,0.0,60957.82,USA
2024-12-22,28,Accent Chair,16,1973.57,0.0,31577.12,USA
2024-12-22,29,Bunk Bed,21,1759.37,0.0,36946.77,USA
2024-12-22,30,Mattress,52,711.31,0.0,36988.12,USA
2024-12-22,31,Headboard,46,509.04,0.0,23415.84,USA
2024-12-22,32,Room Divider,34,1102.25,0.0,37476.5,USA
2024-12-22,33,Floating Shelves,31,1389.51,0.0,43074.81,USA
2024-12-22,34,Kitchen Island,37,658.65,0.0,24370.05,USA
2024-12-22,35,Rolling Cart,36,155.83,0.0,5609.88,USA
2024-12-22,36,Foldable Table,49,1520.18,0.0,74488.82,USA
2024-12-22,37,Standing Desk,15,1300.72,0.0,19510.8,USA
2024-12-22,38,Ladder Shelf,54,1059.05,0.0,57188.7,USA
2024-12-22,39,Bookcase,45,833.22,28.73,26722.62,USA
2024-12-22,40,Vanity Table,39,1696.21,15.81,55693.53,USA
2024-12-22,41,Makeup Chair,31,1853.09,0.0,57445.79,USA
2024-12-22,42,Chest of Drawers,15,562.99,0.0,8444.85,USA
2024-12-22,43,Entryway Table,36,253.74,0.0,9134.64,USA
2024-12-22,44,Hall Tree,27,77.84,0.0,2101.68,USA
2024-12-22,45,Gaming Chair,39,671.46,0.0,26186.94,USA
2024-12-22,46,Bean Bag,21,904.03,0.0,18984.63,USA
2024-12-22,47,Murphy Bed,52,791.38,0.0,41151.76,USA
2024-12-22,48,Plant Stand,12,197.91,0.0,2374.92,USA
2024-12-22,49,Shoe Rack,88,999.68,25.33,65688.57,USA
2024-12-22,50,Coat Rack,39,1823.07,0.0,71099.73,USA
2024-12-29,1,Sofa,63,1463.93,0.0,92227.59,USA
2024-12-29,2,Dining Table,7,1208.05,0.0,8456.35,USA
2024-12-29,3,Chair,42,595.88,0.0,25026.96,USA
2024-12-29,4,Bed Frame,48,362.38,5.19,16491.48,USA
2024-12-29,5,Nightstand,66,210.58,0.0,13898.28,USA
2024-12-29,6,Bookshelf,88,1293.44,12.4,99708.7,USA
2024-12-29,7,TV Stand,64,399.4,0.0,25561.6,USA
2024-12-29,8,Coffee Table,66,459.06,0.0,30297.96,USA
2024-12-29,9,Recliner,24,1057.5,0.0,25380.0,USA
2024-12-29,10,Dresser,27,1113.64,0.0,30068.28,USA
2024-12-29,11,Wardrobe,52,1237.55,0.0,64352.6,USA
2024-12-29,12,Office Desk,31,1919.16,0.0,59493.96,USA
2024-12-29,13,Computer Chair,57,1266.36,0.0,72182.52,USA
2024-12-29,14,Futon,72,1082.4,0.0,77932.8,USA
2024-12-29,15,End Table,45,1933.89,0.0,87025.05,USA
2024-12-29,16,Bar Stool,61,948.34,0.0,57848.74,USA
2024-12-29,17,Patio Set,88,747.09,23.24,50465.03,USA
2024-12-29,18,Sideboard,22,493.39,0.0,10854.58,USA
2024-12-29,19,Loveseat,10,1286.77,0.0,12867.7,USA
2024-12-29,20,Chaise Lounge,48,185.0,0.0,8880.0,USA
2024-12-29,21,Sectional Sofa,40,964.67,0.0,38586.8,USA
2024-12-29,22,File Cabinet,41,861.96,16.27,29590.48,USA
2024-12-29,23,Console Table,61,275.57,28.66,11992.09,USA
2024-12-29,24,Bench,36,1868.46,0.0,67264.56,USA
2024-12-29,25,Hutch,28,1034.27,0.0,28959.56,USA
2024-12-29,26,Buffet,51,1685.46,0.0,85958.46,USA
2024-12-29,27,Storage Ottoman,45,789.36,0.0,35521.2,USA
2024-12-29,28,Accent Chair,7,1694.36,0.0,11860.52,USA
2024-12-29,29,Bunk Bed,30,249.67,0.0,7490.1,USA
2024-12-29,30,Mattress,51,737.25,0.0,37599.75,USA
2024-12-29,31,Headboard,15,149.17,0.0,2237.55,USA
2024-12-29,32,Room Divider,42,707.58,0.0,29718.36,USA
2024-12-29,33,Floating Shelves,88,1045.94,16.38,76966.12,USA
2024-12-29,34,Kitchen Island,37,1044.92,8.2,35491.75,USA
2024-12-29,35,Rolling Cart,45,1430.33,8.83,58681.43,USA
2024-12-29,36,Foldable Table,19,719.08,0.0,13662.52,USA
2024-12-29,37,Standing Desk,64,1064.0,0.0,68096.0,USA
2024-12-29,38,Ladder Shelf,77,1324.71,24.35,77165.02,USA
2024-12-29,39,Bookcase,48,1487.59,0.0,71404.32,USA
2024-12-29,40,Vanity Table,73,926.49,29.3,47817.08,USA
2024-12-29,41,Makeup Chair,77,1391.4,28.47,76635.67,USA
2024-12-29,42,Chest of Drawers,25,875.0,0.0,21875.0,USA
2024-12-29,43,Entryway Table,46,804.78,19.07,29960.19,USA
2024-12-29,44,Hall Tree,73,505.41,29.86,25878.1,USA
2024-12-29,45,Gaming Chair,25,1392.33,12.37,30502.47,USA
2024-12-29,46,Bean Bag,34,437.89,0.0,14888.26,USA
2024-12-29,47,Murphy Bed,66,1615.96,0.0,106653.36,USA
2024-12-29,48,Plant Stand,37,677.24,0.0,25057.88,USA
2024-12-29,49,Shoe Rack,59,861.88,25.82,37721.21,USA
2024-12-29,50,Coat Rack,21,441.2,0.0,9265.2,USA
